"photo","age_mean","age_sd","age_N","anxious.easily.upset_mean","anxious.easily.upset_sd","anxious.easily.upset_N","Asian_mean","Asian_sd","Asian_N","attractiveness_mean","attractiveness_sd","attractiveness_N","Black_mean","Black_sd","Black_N","calm.emotionally.stable_mean","calm.emotionally.stable_sd","calm.emotionally.stable_N","Poor_mean","Poor_sd","Poor_N","Working.class_mean","Working.class_sd","Working.class_N","Middle.class_mean","Middle.class_sd","Middle.class_N","Upper.Middle.class_mean","Upper.Middle.class_sd","Upper.Middle.class_N","Upper.class_mean","Upper.class_sd","Upper.class_N","competence_mean","competence_sd","competence_N","conventional.uncreative_mean","conventional.uncreative_sd","conventional.uncreative_N","critical.quarrelsome_mean","critical.quarrelsome_sd","critical.quarrelsome_N","dependable.self.disciplined_mean","dependable.self.disciplined_sd","dependable.self.disciplined_N","disorganized.careless_mean","disorganized.careless_sd","disorganized.careless_N","dominant_mean","dominant_sd","dominant_N","education_mean","education_sd","education_N","extraverted.enthusiastic_mean","extraverted.enthusiastic_sd","extraverted.enthusiastic_N","hard.working_mean","hard.working_sd","hard.working_N","honest.moral_mean","honest.moral_sd","honest.moral_N","income_mean","income_sd","income_N","Latino_mean","Latino_sd","Latino_N","liberal_mean","liberal_sd","liberal_N","Native.American_mean","Native.American_sd","Native.American_N","Not.sure_mean","Not.sure_sd","Not.sure_N","occupational.prestige_mean","occupational.prestige_sd","occupational.prestige_N","open.to.new.experience.complex_mean","open.to.new.experience.complex_sd","open.to.new.experience.complex_N","Other_mean","Other_sd","Other_N","reserved.quiet_mean","reserved.quiet_sd","reserved.quiet_N","ses.ladder_mean","ses.ladder_sd","ses.ladder_N","submissive_mean","submissive_sd","submissive_N","sympathetic_mean","sympathetic_sd","sympathetic_N","thermometer_mean","thermometer_sd","thermometer_N","warmth_mean","warmth_sd","warmth_N","White_mean","White_sd","White_N"
"WM155",35.3083333333333,6.50345200298903,120,46.0384615384615,17.6736657640248,26,0,0,10,64.0462962962963,22.7559294781877,48,0,0,10,61.1923076923077,14.8486207595702,26,0,0,26,0.0769230769230769,0.271746488194703,26,0.115384615384615,0.325812593608421,26,0.692307692307692,0.470678724331642,26,0.115384615384615,0.325812593608421,26,70.849494949495,16.8952358531179,110,45.2692307692308,18.6065745204381,26,59.2307692307692,16.5826600816822,26,68.9615384615385,9.73850407087565,26,36.9615384615385,19.1551158059267,26,68,15.4376163963223,26,17.5384615384615,3.94188553086737,26,57.2307692307692,18.9194242878745,26,69.6153846153846,16.7333844109957,26,54.3076923076923,18.4407575349154,26,110709.219858156,41882.4100492067,141,0.1,0.316227766016838,10,53.9351853703704,22.102466080271,48,0,0,10,0.1,0.316227766016838,10,72.8846153846154,12.4139499695364,26,61.6538461538462,13.4162358586671,26,0,0,10,41.3461538461538,16.605884035949,26,76.0683776923077,12.0461293929764,26,39.5769230769231,16.4028609136896,26,48.7307692307692,16.9081227634713,26,51.8181818181818,25.2462618495043,55,52.6818181818182,20.277782538213,110,0.9,0.316227766016838,10
"WM157",32.6216216216216,5.68619389247333,111,52.48,21.823381956058,25,0,0,20,53.3593380614657,22.3000594869571,47,0,0,20,50.32,19.6229457523584,25,0,0,25,0,0,25,0.04,0.2,25,0.6,0.5,25,0.36,0.489897948556636,25,66.7486515641856,19.4225956373984,103,53.2,27.4119803492317,25,64.68,14.6649241389105,25,67.6,14.9192269683564,25,28.36,14.2005868423339,25,74.44,13.7237021244269,25,18.28,3.63455636907725,25,58.16,19.3706823146045,25,68.68,15.1374810762337,25,42.48,17.2363956015558,25,117653.846153846,49685.789701591,130,0,0,20,33.3333327423168,19.6589282245295,47,0,0,20,0,0,20,75.52,14.148380354891,25,45.04,18.5100873399704,25,0.05,0.223606797749979,20,37.92,24.1952474672197,25,76.444446,16.1398212008395,25,23.44,16.5858373318925,25,38,18.2597006182102,25,36.2745098039216,23.2345246832145,51,41.2917964693666,19.4277347990794,107,1,0,20
"WM157.BM81",32.6,4.54606056566195,25,51,17.6823829464998,25,0,0,16,54.52,26.1567709525978,25,0,0,16,52.12,19.007279307325,25,0,0,25,0,0,25,0.04,0.2,25,0.56,0.506622805119022,25,0.4,0.5,25,70.44,14.9918866946981,25,64.84,19.2693193098943,25,67.2,13.9791511425647,25,65.56,20.6116471927888,25,33.0833333333333,17.4279053261708,24,76.92,12.0551510428807,25,19.2,2.21735578260835,25,64.36,17.0901531102952,25,63,20.1266821243178,25,44.6,17.6162803489651,25,126000,41382.3633931171,25,0,0,16,34.2222216,23.1118247334627,25,0,0,16,0.0625,0.25,16,77.8,14.9248115565993,25,49.88,20.9450073605462,25,0,0,16,40.88,23.3529441398724,25,79.1111132,11.258283432372,25,28.4,18.9670767383907,25,39.48,17.7626011608661,25,NA,NA,NA,39.16,19.424383302094,25,0.9375,0.25,16
"WM158",30.7272727272727,6.19963853546331,44,37.2142857142857,18.9784435263095,14,0.0833333333333333,0.288675134594813,12,65.0510510510511,24.5248899995239,37,0,0,12,61.7142857142857,20.4428982268192,14,0,0,14,0,0,14,0.142857142857143,0.363136519601281,14,0.428571428571429,0.513552591013095,14,0.428571428571429,0.513552591013095,14,65.5315315315315,13.931518162405,37,45,18.3805917708368,14,53.8571428571429,18.5507915769616,14,64,13.1558702896054,14,30.2857142857143,16.0308768003815,14,75.2857142857143,13.2631854360892,14,17.7142857142857,1.68379477228219,14,66.2142857142857,19.055298360414,14,64.7857142857143,22.0634698834228,14,47.2142857142857,19.2320988551335,14,99296.875,38056.6326895413,64,0.0833333333333333,0.288675134594813,12,51.6516518618619,23.8904995383189,37,0,0,12,0,0,12,75.2142857142857,8.53209841110048,14,66.2142857142857,13.951446417589,14,0,0,12,32.2857142857143,14.2474212048711,14,76.1904785714286,11.412278659063,14,27.6153846153846,13.338780938417,13,46.7857142857143,21.9796359297509,14,NA,NA,NA,52.1711711711712,20.482144430276,37,0.833333333333333,0.389249472080761,12
"WM16",56.6111111111111,8.5415172153353,18,43.2777777777778,18.7485075658761,18,NA,NA,NA,17.5555555555556,20.8332941176102,18,NA,NA,NA,56.8333333333333,16.4110794712525,18,0,0,18,0.111111111111111,0.323380833381777,18,0.555555555555556,0.511309992564914,18,0.277777777777778,0.460888598962477,18,0.0555555555555556,0.235702260395516,18,56.5,13.421887304829,18,58.1666666666667,20.1121853611188,18,52.3888888888889,18.6835532862112,18,60.7222222222222,13.481165753204,18,39.7222222222222,16.4667420812753,18,53.3888888888889,18.8278232439275,18,16.2777777777778,4.49582231640148,18,47.7222222222222,15.7061455021895,18,59.8333333333333,11.2367569112424,18,47.3333333333333,10.8627804912002,18,82777.7777777778,36389.3254476632,18,NA,NA,NA,33.3333317647059,16.6666675000003,17,NA,NA,NA,NA,NA,NA,52.2222222222222,16.053423880925,18,38.2222222222222,15.4522244945531,18,NA,NA,NA,49.6666666666667,15.0176366903953,18,53.7037033333333,16.2809416720413,18,36.5,19.8916180987932,18,49.9444444444444,13.1393984203872,18,NA,NA,NA,43.3333333333333,16.1208670033958,18,NA,NA,NA
"WM165",60.6911764705882,7.96621707234979,102,31.4090909090909,20.2335390847994,22,0,0,10,42.3106060606061,24.5840922908927,44,0,0,10,67.3181818181818,18.8840733187579,22,0,0,22,0.0454545454545455,0.21320071635561,22,0.136363636363636,0.351250086657104,22,0.454545454545455,0.509647191437625,22,0.363636363636364,0.492365963917331,22,71.3847072879331,16.7608414945657,93,50,22.9222287622424,22,48.0454545454545,20.5228728907118,22,70.5,16.8233114910177,22,35.6363636363636,22.47230137312,22,63.5909090909091,18.3501890243517,22,18.8636363636364,4.87261985408509,22,60.5909090909091,22.2060890210408,22,77.8181818181818,13.3189316160847,22,65.5454545454545,19.670445010889,22,118483.606557377,51333.0131731102,122,0,0,10,49.2424239141414,22.1442735918101,44,0,0,10,0,0,10,73.4545454545455,15.6683705438005,22,57.2272727272727,16.2185426454144,22,0,0,10,46,22.8604461898713,21,78.28283,15.5166832037404,22,37.1818181818182,18.5847770875504,22,57.4761904761905,18.2170772837441,21,60.4347826086956,21.4948595135499,46,62.8912783751493,19.5424512698817,93,1,0,10
"WM167",29.4782608695652,4.27259551839021,46,43.0526315789474,21.1094336052511,19,0,0,8,63.5263157894737,19.5969624093254,19,0,0,8,59.9473684210526,19.6170948245841,19,0,0,19,0,0,19,0.157894736842105,0.374634324632678,19,0.578947368421053,0.507257273501788,19,0.263157894736842,0.452413928358864,19,72.8421052631579,14.3265998055472,19,48.2631578947368,23.9996345001408,19,49.9473684210526,18.9457520428152,19,70,15.0406855635713,19,42.1578947368421,20.5433502566179,19,66,19.226717521893,19,18.8947368421053,2.42429226424046,19,53.5789473684211,19.0126150795661,19,74.6842105263158,14.0398347235403,19,59.2105263157895,15.852020366742,19,115760.869565217,52089.3184966868,46,0,0,8,54.9707610526316,25.7863146741596,19,0,0,8,0.125,0.353553390593274,8,77.0526315789474,14.6495114981525,19,61.3157894736842,19.5790495501327,19,0.125,0.353553390593274,8,57.6315789473684,19.9922499604105,19,78.9473705263158,13.2997180489097,19,37.7894736842105,23.8760199255525,19,49.8947368421053,16.772645510679,19,NA,NA,NA,46.2105263157895,16.5414595196716,19,0.75,0.462910049886276,8
"WM167.BM6",28.9375,5.83630876496438,16,54.5,14.2594997574716,16,0,0,9,40,24.4158418518251,16,0,0,9,49.0625,18.3356437938059,16,0.0625,0.25,16,0.4375,0.51234753829798,16,0.1875,0.403112887414928,16,0.3125,0.478713553878169,16,0,0,16,48.375,21.2253778921994,16,50.0625,19.944819711728,16,53.0625,19.8979689080737,16,50.6875,16.0029945114448,16,58.25,16.8542773997186,16,65.625,15.3443800787129,16,14.6875,3.23972735478363,16,59.125,17.693219040073,16,55.5,20.7267942528506,16,56.5,19.606121493044,16,59375,29881.7112406011,16,0.111111111111111,0.333333333333333,9,52.777778125,22.4066439753636,16,0,0,9,0.111111111111111,0.333333333333333,9,44.75,19.3683590769413,16,57.0625,15.2554635021905,16,0,0,9,43.875,19.8624436227436,16,46.52777875,20.3745814923317,16,41.6875,20.8253651428572,16,47.9375,14.8255129197385,16,NA,NA,NA,48.3125,20.1485111112459,16,0.777777777777778,0.440958551844098,9
"WM167.WM193",29.1111111111111,2.20479275922049,9,54.3333333333333,23.9374184071716,9,0,0,14,20.8888888888889,20.5575074148378,9,0,0,14,51.6666666666667,21.920310216783,9,0.111111111111111,0.333333333333333,9,0.777777777777778,0.440958551844098,9,0.111111111111111,0.333333333333333,9,0,0,9,0,0,9,48.2222222222222,16.954186634706,9,50.4444444444444,25.5201445485283,9,40.2222222222222,21.3411444033455,9,47.8888888888889,20.9430444565997,9,52.6666666666667,24.9399278266799,9,45.3333333333333,23.0651251893416,9,13.1111111111111,2.66666666666667,9,45,25.4950975679639,9,44.3333333333333,20.2237484161567,9,50.5555555555556,21.8180608161628,9,39444.4444444444,20069.3242979872,9,0.0714285714285714,0.267261241912424,14,56.7901233333333,23.2036393321802,9,0,0,14,0,0,14,29.5555555555556,16.2566225821287,9,44.7777777777778,24.0040505841086,9,0,0,14,41.4444444444444,21.4599109452434,9,37.49999875,13.1970574689116,8,47.8888888888889,21.8085100616964,9,47.8888888888889,20.3435766548341,9,NA,NA,NA,42.7777777777778,18.7134829586703,9,0.928571428571429,0.267261241912424,14
"WM17",23,2.88675134594813,13,51,12.2202018532156,13,0.0714285714285714,0.267261241912424,14,27.6923076923077,23.0448281087992,13,0.0714285714285714,0.267261241912424,14,54.0769230769231,14.174281513017,13,0,0,13,0.538461538461538,0.518874521662771,13,0.307692307692308,0.480384461415261,13,0.153846153846154,0.375533808099405,13,0,0,13,51.2307692307692,8.60381549230578,13,48.6153846153846,14.3674311177425,13,50,13.3416640641263,13,46.3846153846154,14.9361890584494,13,55.9230769230769,11.8565139512811,13,56.2307692307692,11.9244416092456,13,14.6923076923077,1.37747446344239,13,60.4615384615385,13.4945383063877,13,50.1538461538462,9.81364826696435,13,49.9230769230769,12.7570995819422,13,46538.4615384615,25115.1195650992,13,0.0714285714285714,0.267261241912424,14,53.8461530769231,23.9367127276841,13,0.0714285714285714,0.267261241912424,14,0.0714285714285714,0.267261241912424,14,35.5384615384615,11.9206780051541,13,60.0769230769231,14.2972114907158,13,0.0714285714285714,0.267261241912424,14,41.6923076923077,12.0234812996945,13,41.0256392307692,13.1348013675214,13,40.9230769230769,11.6652013731835,13,53.6153846153846,13.0864972493181,13,NA,NA,NA,50.3076923076923,15.5958574381394,13,1,0,14
"WM172",24.9444444444444,2.50815662852275,18,47.7222222222222,20.3839774319859,18,0,0,14,63.3333333333333,15.0801778738144,18,0,0,14,52,15.3776002105431,18,0,0,18,0,0,18,0.388888888888889,0.50163132570455,18,0.444444444444444,0.511309992564914,18,0.166666666666667,0.383482494423685,18,63.9444444444444,17.1583360711937,18,49.9444444444444,19.9218243383311,18,52.2777777777778,15.2500937530601,18,60.4444444444444,16.6104935727999,18,42.5,13.2853302555864,18,62.6111111111111,15.1235651293676,18,17.6666666666667,1.4142135623731,18,58.2777777777778,16.5735634833293,18,63.4444444444444,12.8805472217614,18,49.6111111111111,16.38557072868,18,89722.2222222222,45454.3152103497,18,0,0,14,42.5925922222222,19.8944219491638,18,0,0,14,0,0,14,65.3529411764706,13.3974865948365,17,55.2777777777778,15.7286009832054,18,0,0,14,40.5555555555556,17.9909200046684,18,66.0493838888889,16.3797643494046,18,38.1111111111111,17.6198046623641,18,46.7777777777778,13.0138186987595,18,NA,NA,NA,45.2777777777778,13.5898126012079,18,1,0,14
"WM175",33.3041666666667,7.7536372146253,120,44.6666666666667,19.5399468732523,15,0.05,0.223606797749979,20,75.9309309309309,19.3043516162719,37,0,0,20,71.4666666666667,14.4759241830144,15,0,0,15,0,0,15,0.0666666666666667,0.258198889747161,15,0.666666666666667,0.487950036474267,15,0.266666666666667,0.457737708217063,15,74.5333333333333,15.4747193350358,110,58.0666666666667,18.3982400814653,15,57.9333333333333,22.3813272511665,15,75.8,11.1943863482679,15,26,14.5012314747995,15,78.2666666666667,12.2851051897739,15,19.4666666666667,1.99523241276609,15,74.1333333333333,13.9635580129476,15,73.4,15.3845934065777,15,52.2666666666667,21.8091287134102,15,115531.914893617,49275.8348760887,141,0.05,0.223606797749979,20,39.9399395195195,18.2310021553326,37,0.05,0.223606797749979,20,0,0,20,80.0666666666667,11.2723851365479,15,54.2666666666667,21.6018076844994,15,0,0,20,33.7333333333333,20.6413823826474,15,79.2592613333333,11.7788746818749,15,26.3333333333333,14.768047876928,15,47.6,21.9147699704364,15,52.3728813559322,23.5868887491545,59,54.9646464646465,19.1241091553004,110,0.95,0.223606797749979,20
"WM176",34.3207547169811,5.67983472438869,53,53.4782608695652,16.2449140718436,23,0,0,11,20.8695652173913,17.8664346237857,23,0,0,11,46.7826086956522,13.1804142635238,23,0.391304347826087,0.499010879347845,23,0.565217391304348,0.506869801869702,23,0.0434782608695652,0.208514414057075,23,0,0,23,0,0,23,43.7391304347826,16.9577480047117,23,51.1739130434783,16.7241039273832,23,58.0869565217391,16.4009784726906,23,43.8260869565217,14.8374592713328,23,59.3913043478261,16.2752995515926,23,60.9565217391304,16.2773637045426,23,12.2608695652174,2.73391812247464,23,59.695652173913,15.9528703105819,23,49.6521739130435,16.8539412591945,23,43.5652173913044,14.3267901846871,23,38584.9056603774,46039.0444506968,53,0.0909090909090909,0.301511344577764,11,35.7487908695652,23.440476582599,23,0,0,11,0,0,11,26.5652173913043,16.0703738909848,23,49.8695652173913,14.8547646100688,23,0,0,11,37.5217391304348,16.6156267225585,23,29.9516891304348,13.581357107063,23,43.2173913043478,18.814782683593,23,43.695652173913,14.5490855151815,23,NA,NA,NA,42.0434782608696,19.7103532113307,23,1,0,11
"WM177",50.4527027027027,8.46352727680357,74,46.8823529411765,16.3128873629915,17,0,0,15,32.5294117647059,19.0135400670773,17,0,0,15,58.7058823529412,15.1565361555764,17,0,0,17,0.294117647058824,0.469668218313862,17,0.411764705882353,0.507299656195892,17,0.294117647058824,0.469668218313862,17,0,0,17,59.5890410958904,17.5513814084678,73,51.2352941176471,19.2890169907797,17,57.8235294117647,16.1215511587659,17,62.4705882352941,8.96603066481221,17,45.9411764705882,16.8540447231343,17,61.6470588235294,18.1725795378318,17,15,2.09165006633519,17,63.1176470588235,17.2948054084932,17,70.5294117647059,12.4303944379232,17,55.7647058823529,15.6705512497355,17,71283.7837837838,24383.646142148,74,0,0,15,37.9084952941176,20.4346396459113,17,0.0666666666666667,0.258198889747161,15,0,0,15,59.2352941176471,10.9517659064914,17,55.6470588235294,18.7914248277991,17,0,0,15,41.8823529411765,18.3605635566463,17,56.2091511764706,17.3341317741782,17,39,19.3099715173275,17,58.7647058823529,11.8929044589868,17,53.9583333333333,20.2893519220906,48,58.2702702702703,17.9422950970775,74,1,0,15
"WM178",34.0809523809524,7.12090766737823,105,53.3846153846154,14.9807568875233,13,0,0,15,26.6031746031746,20.954186041136,35,0,0,15,43.1538461538462,17.2619338132887,13,0.230769230769231,0.438529009653515,13,0.461538461538462,0.518874521662771,13,0.307692307692308,0.480384461415261,13,0,0,13,0,0,13,48.1134259259259,19.3998786138407,96,55.4615384615385,17.6049963770487,13,56.6923076923077,14.1620656178434,13,52.5384615384615,17.4002652499676,13,54.7692307692308,19.2836452559928,13,60.5384615384615,14.2864468676632,13,14.3076923076923,2.28708749958746,13,44.4615384615385,24.5784980033883,13,54.3846153846154,14.2216880241556,13,47.6153846153846,16.9338834960091,13,50000,37225.1834879868,127,0.0666666666666667,0.258198889747161,15,54.6031748253968,25.6182001774113,35,0,0,15,0,0,15,39,18.4932420089069,13,43.3076923076923,19.7162564710132,13,0,0,15,47.3076923076923,19.0979257834658,13,35.0427338461538,15.6124333574337,13,35.1538461538462,13.8915211180907,13,41,14.3061758225833,13,34.7727272727273,19.8234810689579,44,43.4085648148148,20.1100965450633,96,1,0,15
"WM179",46.3915094339623,7.16240339982432,106,41.875,18.8356930675071,16,0,0,8,25.0625,20.3845325349066,16,0,0,8,50.1875,15.803876106829,16,0,0,16,0.5,0.516397779494322,16,0.375,0.5,16,0.125,0.341565025531987,16,0,0,16,55.3466666666667,15.6252509889751,75,55.1875,20.2030319506751,16,50.6666666666667,17.3356225594528,15,53.8125,16.7380554426134,16,42.4375,18.7366619225517,16,64.625,17.553252310232,16,15.5,2.78088714861523,16,45.3125,16.110943485718,16,57.1875,17.6530214599843,16,48.4375,16.1037004029095,16,71857.1428571429,44937.227279889,105,0.125,0.353553390593274,8,44.444443125,19.8761619118403,16,0.25,0.462910049886276,8,0,0,8,43.1875,18.7126294250701,16,39,17.7350876325248,16,0,0,8,49.5625,20.2055066751616,16,45.13888875,14.3264440592469,16,35.625,15.1079449297381,16,41.1875,13.0497445696586,16,40.6666666666667,16.5694132227262,45,45.6,15.9450068436248,75,0.75,0.462910049886276,8
"WM18",31.9514563106796,7.17208455596938,103,39.8461538461538,20.7759723151776,13,0.222222222222222,0.440958551844098,9,59.2307692307692,18.8332766053151,13,0,0,9,56.0769230769231,21.6543357416074,13,0,0,13,0.0769230769230769,0.277350098112615,13,0.461538461538462,0.518874521662771,13,0.461538461538462,0.518874521662771,13,0,0,13,64.2463768115942,20.2784541528243,207,49.5384615384615,22.5706866850767,13,46.0769230769231,20.3488801430674,13,57.1538461538462,24.1724573080126,13,34.1538461538462,22.8941264441565,13,45.3076923076923,20.1923443223111,13,16.4615384615385,4.29370439549551,13,53.3076923076923,24.1949878259411,13,70.3076923076923,20.1675672610945,13,62.2307692307692,15.6692578326365,13,73724.9019607843,36306.5197223134,102,0,0,9,64.1025653846154,31.1487367386147,13,0,0,9,0,0,9,61.0769230769231,16.0958666457238,13,52.6923076923077,21.3595592002918,13,0.111111111111111,0.333333333333333,9,60.0769230769231,26.0431102164006,13,64.9572669230769,19.1625896898464,13,52.0769230769231,13.8170277704815,13,60,18.9604852258585,13,NA,NA,NA,47.9806763285024,19.6782274225047,207,1,0,9
"WM180",40.8125,6.57488909919146,16,52.4375,16.1780458234815,16,0,0,13,45.7333333333333,18.7900682986163,15,0,0,13,54,19.7382876663605,16,0,0,16,0.375,0.5,16,0.5625,0.51234753829798,16,0.0625,0.25,16,0,0,16,61.8125,14.837873836908,16,45.875,21.8628299479581,16,57.3125,15.9278320349423,16,60.5625,17.2664173083667,16,46.5625,15.4961016603101,16,55.375,18.8675205931604,16,15.125,2.12524508390601,16,56.125,15.945218719102,16,64.375,15.9284860130104,16,56.9375,20.1145676894467,16,74375,27921.0195611359,16,0.384615384615385,0.506369683541833,13,42.36110875,19.5499794501699,16,0,0,13,0,0,13,49.3125,14.2908770432982,16,56,18.9525723847714,16,0,0,13,41.125,19.5478046508212,16,47.91666625,11.9799244881075,16,47.8125,19.1562652936317,16,48.375,16.4838304609901,16,NA,NA,NA,46.5625,19.4386856551568,16,0.769230769230769,0.438529009653515,13
"WM181",60.5,6.21581560508061,12,36.0833333333333,15.1024280608561,12,0,0,10,24.0833333333333,27.3145260499488,12,0,0,10,63,9.01513878277685,12,0,0,12,0,0,12,0.583333333333333,0.514928650544437,12,0.416666666666667,0.514928650544437,12,0,0,12,66.5833333333333,10.2021239618686,12,49.4166666666667,18.21816442871,12,39.0833333333333,16.4618475342965,12,68.5833333333333,9.55803644092554,12,33.0833333333333,15.1084463633807,12,54.75,19.5081568021733,12,17.3333333333333,2.26969494679685,12,66.75,7.56937610014554,12,69.25,11.0956584466014,12,64.0833333333333,11.090194959622,12,80000,25761.1405732814,12,0,0,10,48.1481491666667,25.6600139905412,12,0,0,10,0,0,10,54,14.9969693908166,12,58.1666666666667,13.4963519201122,12,0,0,10,39.3333333333333,16.6314780042563,12,62.0370391666667,13.7790284473632,12,44.75,17.7821411943147,12,61.5833333333333,7.99384232716127,12,NA,NA,NA,63.9166666666667,12.3983747713036,12,1,0,10
"WM182",58.5963302752294,8.4845930805054,109,56.9375,19.0069066394298,16,0,0,18,12.25,13.6259556239798,16,0,0,18,36.875,19.1863666874858,16,0.5625,0.51234753829798,16,0.3125,0.478713553878169,16,0.125,0.341565025531987,16,0,0,16,0,0,16,44.75,19.5729728407001,80,55.75,25.7461971301912,16,62.8125,17.9154263136549,16,40.6875,20.7933282569193,16,59.4375,23.28366738009,16,58.1875,19.708606411075,16,13.0625,1.98221256848671,16,46.875,18.6006272295676,16,47.25,23.3338095189505,16,46.9375,18.1455917511665,16,38457.9439252336,26443.3464805642,107,0,0,18,27.777775625,15.1806675032301,16,0,0,18,0,0,18,25.3125,23.5080659916265,16,36.125,22.2437257071142,16,0,0,18,42.375,23.6047311641826,16,29.166665625,20.2352433607387,16,37.75,19.3752419339734,16,39.9375,19.460965203881,16,41.5789473684211,21.7772385829965,57,44.9146341463415,19.1370632701373,82,1,0,18
"WM183",56.2098214285714,9.65407032508562,112,48.3684210526316,21.3884977559741,19,0,0,15,21.5013550135501,18.5452586525076,41,0,0,15,38.8947368421053,19.6041229701025,19,0.578947368421053,0.507257273501788,19,0.421052631578947,0.507257273501788,19,0,0,19,0,0,19,0,0,19,38.8490566037736,22.1833744498484,106,51.0526315789474,20.3592012619207,19,39.3684210526316,20.6268717031282,19,34.6315789473684,18.8450126803878,19,51.4736842105263,17.0110043502977,19,40.7894736842105,17.6023323813396,19,11.7894736842105,1.81288436134309,19,34.1578947368421,19.7097357722149,19,45.2105263157895,20.5685275964367,19,50.3157894736842,16.128141835448,19,33702.2900763359,41554.3563682166,131,0.0666666666666667,0.258198889747161,15,50.4065033333333,23.5829985873888,41,0,0,15,0.0666666666666667,0.258198889747161,15,16.2105263157895,11.7406177547503,19,39.7894736842105,16.0574626035111,19,0.0666666666666667,0.258198889747161,15,57.1578947368421,24.072259640726,19,18.1286531578947,13.4615867011079,19,54.7894736842105,20.0293644082006,19,40.8421052631579,18.3946343562305,19,39.4736842105263,26.620417287138,57,47.5408805031447,21.3012273590276,106,1,0,15
"WM183.BM29",59.2962962962963,8.94347555404245,27,60.7777777777778,16.5071856925152,27,0,0,14,24.3703703703704,22.810503903226,27,0.0714285714285714,0.267261241912424,14,39.1851851851852,14.5391700033896,27,0.407407407407407,0.50071174413254,27,0.333333333333333,0.480384461415261,27,0.222222222222222,0.423659272868162,27,0.037037037037037,0.192450089729875,27,0,0,27,43.2222222222222,17.0775005677361,27,56,19.6429670326597,27,53.1111111111111,18.9702871583905,27,44.1481481481481,16.435664091574,27,53.4074074074074,17.1447665467635,27,55,19.2253838613273,27,12.6296296296296,3.3871720465507,27,51.037037037037,17.4609046410314,27,45,18.4599358278741,27,49.8888888888889,18.3226075851105,27,40185.1851851852,23430.8098238804,27,0.142857142857143,0.363136519601281,14,43.2098751851852,23.5366278911184,27,0.0714285714285714,0.267261241912424,14,0.0714285714285714,0.267261241912424,14,26.4074074074074,18.7580941693472,27,41.7407407407407,18.3252507435728,27,0,0,14,44.4444444444444,18.7315721409548,27,35.3909459259259,21.7987526535072,27,45.8888888888889,20.533899426096,27,48.2962962962963,16.1717103772055,27,NA,NA,NA,46.8518518518519,18.7508024519644,27,0.785714285714286,0.42581531362632,14
"WM184",64.4883720930233,8.36765909411904,43,63.4705882352941,14.55213750218,17,0,0,13,17.8823529411765,21.6358566763058,17,0,0,13,36.2352941176471,18.9819961139652,17,0.176470588235294,0.392952623996688,17,0.529411764705882,0.514495755427527,17,0.294117647058824,0.469668218313862,17,0,0,17,0,0,17,50.8235294117647,21.9295328669971,17,57.4705882352941,22.8613146140451,17,56.5882352941176,21.5611306044274,17,41.4705882352941,20.9496946489049,17,60.2352941176471,19.3827546151363,17,63.4705882352941,14.4400382922745,17,13.3529411764706,1.99816091915129,17,51.1764705882353,22.6335903418946,17,48.8823529411765,18.1723772280252,17,44.2941176470588,19.9052904584508,17,52674.4186046512,60860.3870425045,43,0,0,13,30.0653576470588,17.0170150229261,17,0,0,13,0,0,13,34.9411764705882,19.4469489516842,17,37.1176470588235,18.4115532782448,17,0,0,13,42.2941176470588,22.5880629589014,17,42.4836594117647,20.8741452931885,17,34.3529411764706,18.1760184600155,17,38,19.3229138589396,17,NA,NA,NA,37.5882352941176,19.4198958015015,17,1,0,13
"WM185",51.3243243243243,6.92841994995995,37,54.1,14.7305427221433,10,0,0,6,17.8,15.2810703522728,10,0,0,6,46.2,15.0465942990432,10,0,0,10,0.8,0.421637021355784,10,0.1,0.316227766016838,10,0.1,0.316227766016838,10,0,0,10,60.5,16.3995257384,10,51,15.7338982949413,10,58.5,12.9636243217534,10,58.4,19.1322880086111,10,54.1,15.1836900799656,10,74.4,16.6145852925809,10,13.8,1.93218356615859,10,56.7,21.3700205376078,10,61.7,14.4148842828824,10,54,18.4992492340155,10,47702.7027027027,23171.8997265424,37,0,0,6,41.111108,15.7570731477587,10,0,0,6,0,0,6,43.8,14.5128295732508,10,53.4,17.6962017267988,10,0,0,6,39,18.3181755520454,10,42.222221,19.4576697034377,10,27.2,19.3666379804722,10,49.6,16.4735478199985,10,NA,NA,NA,50.2,12.6297708257558,10,1,0,6
